8704828,34,8704828,19
8716849,11,8716849,3
8717204,27,8717204,14
8720673,1,8720673,1
8720718,80,8720718,58
8733896,37,8733896,28
8734707,38,8734707,34
8735827,31,8735827,20
8737466,10,8737466,5
8747720,6,8747720,5
8751275,64,8751275,36
8753559,27,8753559,20
8753913,26,8753913,18
8757949,22,8757949,13
8758450,2,8758450,1
8780440,10,8780440,9
8782592,10,8782592,6
8782991,24,8782991,16
8789821,7,8789821,2
8792,18,8792,14
8792552,38,8792552,24
8799256,43,8799256,28
879929,43,879929,32
8801250,4,8801250,2
8813451,10,8813451,5
8814039,4,8814039,4
8814105,17,8814105,11
8814215,5,8814215,3
8814479,2,8814479,2
8814532,7,8814532,3
8815257,27,8815257,16
8822499,4,8822499,3
8827268,11,8827268,9
8828147,4,8828147,4
8830015,55,8830015,35
8846202,11,8846202,9
8846849,4,8846849,2
8859689,15,8859689,8
8861069,20,8861069,11
8882195,10,8882195,6
8886703,12,8886703,9
8902304,19,8902304,9
8904297,10,8904297,5
890705,16,890705,14
8908145,2,8908145,2
891661,190,891661,128
891953,13,891953,6
8921130,2,8921130,1
8923817,9,8923817,6
8930592,70,8930592,50
8934599,7,8934599,2
894539,40,894539,28
8947232,6,8947232,4
8956962,8,8956962,5
8962914,5,8962914,4
8970393,7,8970393,6
8970779,1,8970779,1
8973362,3,8973362,3
8981656,23,8981656,17
8982616,153,8982616,86
8983081,2,8983081,2
8987722,51,8987722,31
8988506,57,8988506,35
9013631,16,9013631,12
9057435,6,9057435,4
9078482,2,9078482,1
9078998,7,9078998,4
9107357,49,9107357,37
9109401,19,9109401,11
9110588,2,9110588,2
9111413,35,9111413,27
9114896,34,9114896,21
9117009,27,9117009,19
9130532,2,9130532,1
9137560,1,9137560,1
9144588,43,9144588,29
9145242,65,9145242,41
915272,150,915272,97
91588,8,91588,5
916123,281,916123,180
9166393,1,9166393,1
9180947,46,9180947,36
9183638,3,9183638,1
9197535,3,9197535,3
9207914,43,9207914,25
9208166,42,9208166,31
9212213,18,9212213,14
9218312,33,9218312,27
9218362,32,9218362,21
9228519,1,9228519,1
9231486,30,9231486,23
9232355,36,9232355,20
9235198,33,9235198,18
9237653,32,9237653,20
9238963,2,9238963,1
9239190,12,9239190,9
9248612,17,9248612,11
9250014,10,9250014,5
9255725,10,9255725,6
9256035,10,9256035,4
9259184,64,9259184,47
9273,13,9273,10
9273395,7,9273395,4
9273978,5,9273978,3
9274587,9,9274587,5
9279773,14,9279773,13
9292118,22,9292118,14
9299923,14,9299923,5
9301075,15,9301075,11
9327506,1,9327506,1
932853,17,932853,13
9329398,6,9329398,6
9331460,2,9331460,2
9340410,10,9340410,8
9343915,1,9343915,1
9344096,3,9344096,2
9346513,7,9346513,4
9349646,1,9349646,1
93505,166,93505,128
9362821,54,9362821,31
9364092,5,9364092,3
9367059,8,9367059,3
9373802,26,9373802,15
9382898,49,9382898,35
9383459,41,9383459,27
9390951,1,9390951,1
9407895,11,9407895,6
9414403,23,9414403,12
9415687,11,9415687,9
9415712,1,9415712,1
9425902,8,9425902,7
9445192,2,9445192,2
9448243,10,9448243,5
9452993,11,9452993,8
9459945,5,9459945,5
9460898,6,9460898,3
9463444,16,9463444,12
9473816,2,9473816,2
9474436,13,9474436,8
9485607,24,9485607,13
9493951,43,9493951,25
9494212,36,9494212,26
9494511,29,9494511,15
9496325,4,9496325,3
9496337,10,9496337,6
950046,6,950046,6
9508099,2,9508099,2
9508975,1,9508975,1
951476,3,951476,3
9541295,17,9541295,11
9541666,1,9541666,1
95453,12,95453,11
9549850,48,9549850,36
9570618,32,9570618,21
957224,57,957224,42
9574727,2,9574727,2
9575439,10,9575439,6
9577988,23,9577988,19
9590679,17,9590679,14
9591772,1,9591772,1
9610609,3,9610609,2
9611852,26,9611852,20
9614024,8,9614024,7
962610,33,962610,25
9626428,1,9626428,1
9626892,4,9626892,3
965554,6,965554,5
9663423,6,9663423,3
9676551,84,9676551,65
9677207,4,9677207,4
9677354,7,9677354,2
9680953,18,9680953,7
9685076,3,9685076,1
9685085,3,9685085,3
9685102,42,9685102,30
9694218,55,9694218,37
9698226,37,9698226,24
9706199,6,9706199,5
9706279,1,9706279,1
9711934,21,9711934,16
971393,11,971393,7
9723217,1,9723217,1
9725178,15,9725178,7
9727523,15,9727523,6
9728602,1,9728602,1
9731479,35,9731479,29
973695,38,973695,26
973840,42,973840,36
9750460,9,9750460,9
9751520,2,9751520,2
9755993,6,9755993,6
9757412,15,9757412,9
9765,9,9765,5
9770477,8,9770477,3
9791506,2,9791506,1
979759,2,979759,2
9809914,20,9809914,12
9813223,8,9813223,7
9824,22,9824,13
9824155,14,9824155,7
9825415,11,9825415,8
9826706,3,9826706,2
9833460,3,9833460,2
9834727,16,9834727,8
9840919,8,9840919,5
9841140,7,9841140,4
9844242,9,9844242,6
9845039,6,9845039,4
9854083,1,9854083,1
9855,3,9855,3
9855805,20,9855805,14
9857,21,9857,11
9857049,15,9857049,9
9858437,25,9858437,10
9858828,22,9858828,15
9860,22,9860,9
9862792,34,9862792,27
986399,4,986399,3
9865550,1,9865550,1
9870,6,9870,5
9885963,16,9885963,7
989163,19,989163,17
9894686,65,9894686,41
9896359,5,9896359,5
9896713,87,9896713,57
9900315,11,9900315,6
9905304,1,9905304,1
990668,96,990668,63
9918240,3,9918240,3
9918713,2,9918713,1
9920084,3,9920084,3
9922595,1,9922595,1
9926796,7,9926796,5
9933886,23,9933886,14
994138,96,994138,82
994317,4,994317,4
9949819,2,9949819,1
9953144,3,9953144,3
9958026,22,9958026,7
9961767,2,9961767,1
9971054,9,9971054,5
9974833,1,9974833,1
9991857,1,9991857,1
9993602,1,9993602,1
9998187,9,9998187,9
